1843            : 1 : [p11:s0], 
struggling      : 3 : [p361:s1], [p510:s1], [p770:s3], 
strutted        : 1 : [p275:s2], 
stuck           : 2 : [p278:s1], [p442:s8], 
stuff           : 2 : [p445:s0], [p593:s0], 
stuffing        : 1 : [p439:s5], 
sturdily        : 1 : [p127:s1], 
sturdy          : 1 : [p474:s1], 
subject         : 1 : [p491:s0], 
subjects        : 2 : [p280:s0], [p380:s0], 
submissively    : 1 : [p397:s0], 
subsequently    : 1 : [p403:s3], 
subsided        : 1 : [p361:s8], 
substantial     : 1 : [p315:s2], 
substituted     : 1 : [p150:s3], 
suburbs         : 1 : [p420:s0], 
succeeded       : 3 : [p137:s2], [p439:s4], [p739:s2], 
success         : 1 : [p443:s1], 
successor       : 1 : [p633:s1], 
such            : 39 : [p51:s2], [p51:s2], [p63:s0], [p109:s6], [p110:s2], [p113:s0], [p134:s0], [p134:s1], [p169:s0], [p192:s4], [p192:s6], [p280:s0], [p305:s1], [p339:s2], [p361:s0], [p362:s0], [p383:s4], [p403:s2], [p425:s3], [p439:s0], [p440:s0], [p440:s1], [p443:s7], [p460:s0], [p492:s2], [p499:s0], [p523:s1], [p576:s6], [p576:s6], [p599:s0], [p603:s1], [p605:s2], [p612:s0], [p628:s1], [p730:s4], [p744:s1], [p755:s1], [p768:s1], [p772:s3], 
suckingpigs     : 1 : [p383:s5], 
sudden          : 3 : [p230:s0], [p373:s0], [p433:s1], 
suddenly        : 1 : [p278:s1], 
suffer          : 2 : [p92:s1], [p196:s0], 
suffers         : 1 : [p488:s3], 
sufficient      : 2 : [p440:s3], [p505:s2], 
sugar           : 1 : [p403:s3], 
sugartongs      : 1 : [p590:s2], 
suitable        : 1 : [p576:s8], 
suite           : 1 : [p123:s2], 
sullen          : 1 : [p468:s1], 
sullenly        : 1 : [p109:s4], 
sultans         : 1 : [p279:s8], 
summer          : 3 : [p242:s5], [p401:s2], [p401:s2], 
sums            : 1 : [p588:s3], 
sun             : 3 : [p226:s1], [p401:s2], [p468:s1], 
sunday          : 4 : [p651:s3], [p652:s0], [p653:s4], [p714:s1], 
sung            : 1 : [p496:s1], 
sunk            : 1 : [p231:s0], 
sunken          : 1 : [p473:s0], 
sunlight        : 1 : [p713:s1], 
sunniest        : 1 : [p483:s1], 
supernatural    : 3 : [p212:s2], [p242:s0], [p420:s1], 
supplication    : 1 : [p259:s2], 
support         : 1 : [p103:s3], 
supported       : 1 : [p430:s1], 
suppose         : 11 : [p115:s0], [p121:s2], [p130:s2], [p441:s0], [p441:s1], [p441:s2], [p473:s1], [p555:s1], [p566:s1], [p581:s1], [p583:s4], 
supposed        : 2 : [p441:s3], [p569:s1], 
supposing       : 1 : [p505:s3], 
supposition     : 2 : [p351:s0], [p441:s2], 
sure            : 12 : [p58:s2], [p68:s2], [p310:s0], [p460:s0], [p485:s0], [p494:s1], [p506:s0], [p558:s2], [p576:s6], [p605:s0], [p661:s0], [p666:s1], 
surely          : 5 : [p54:s2], [p352:s2], [p471:s4], [p471:s4], [p637:s4], 
surer           : 1 : [p662:s0], 
surface         : 1 : [p134:s4], 
surplus         : 3 : [p105:s0], [p453:s2], [p455:s0], 
surprise        : 8 : [p133:s1], [p215:s0], [p280:s0], [p379:s3], [p476:s0], [p476:s0], [p476:s1], [p570:s1], 
surprised       : 1 : [p569:s0], 
surprisedlooking: 1 : [p483:s1], 
surprisedmark   : 1 : [p662:s1], 
surprising      : 1 : [p383:s2], 
surrounded      : 2 : [p180:s0], [p533:s1], 
surveying       : 1 : [p440:s4], 
surviving       : 1 : [p90:s0], 
susceptible     : 1 : [p192:s1], 
suspected       : 2 : [p315:s8], [p361:s4], 
suspicious      : 1 : [p132:s3], 
swallow         : 1 : [p168:s1], 
swallowed       : 2 : [p134:s3], [p361:s4], 
swan            : 1 : [p439:s0], 
swarthy         : 1 : [p402:s4], 
sweet           : 1 : [p713:s1], 
sweetened       : 1 : [p439:s2], 
swell           : 1 : [p496:s1], 
swept           : 2 : [p314:s3], [p444:s0], 
swiftly         : 1 : [p471:s0], 
swing           : 1 : [p136:s2], 
swinging        : 1 : [p277:s0], 
swoon           : 1 : [p169:s0], 
sword           : 1 : [p387:s5], 
swung           : 1 : [p136:s3], 
syllable        : 1 : [p220:s3], 
sympathy        : 2 : [p52:s2], [p421:s0], 
table           : 11 : [p132:s2], [p212:s0], [p422:s2], [p439:s2], [p439:s5], [p444:s1], [p474:s1], [p489:s1], [p640:s0], [p651:s1], [p755:s1], 
tacitly         : 1 : [p114:s1], 
tail            : 2 : [p143:s3], [p281:s2], 
tailor          : 1 : [p109:s7], 
tails           : 1 : [p51:s3], 
take            : 10 : [p133:s1], [p155:s0], [p210:s0], [p256:s1], [p372:s1], [p440:s7], [p508:s2], [p579:s4], [p601:s2], [p728:s1], 
taken           : 8 : [p130:s0], [p227:s2], [p334:s4], [p361:s4], [p379:s3], [p381:s0], [p449:s1], [p742:s1], 
takes           : 1 : [p488:s5], 
taking          : 9 : [p47:s3], [p92:s1], [p169:s1], [p381:s4], [p404:s2], [p426:s2], [p494:s0], [p550:s1], [p739:s0], 
talk            : 3 : [p130:s0], [p546:s1], [p724:s2], 
talked          : 2 : [p501:s1], [p656:s0], 
talking         : 1 : [p86:s0], 
tall            : 2 : [p464:s4], [p534:s0], 
taller          : 1 : [p305:s1], 
tank            : 6 : [p54:s0], [p69:s0], [p114:s1], [p762:s6], [p767:s0], [p768:s1], 
tap             : 1 : [p295:s3], 
tarry           : 2 : [p472:s0], [p673:s1], 
tartness        : 1 : [p403:s4], 
task            : 1 : [p736:s0], 
tassels         : 2 : [p143:s1], [p163:s2], 
tasted          : 2 : [p295:s3], [p444:s1], 
tatters         : 1 : [p573:s3], 
taught          : 1 : [p510:s2], 
tavern          : 1 : [p123:s0], 
tea             : 3 : [p403:s3], [p496:s0], [p650:s1], 
teach           : 2 : [p397:s2], [p697:s3], 
tearing         : 3 : [p422:s2], [p614:s1], [p706:s0], 
tears           : 3 : [p277:s0], [p335:s0], [p704:s1], 
teaspoons       : 1 : [p590:s2], 
teeth           : 2 : [p109:s1], [p212:s1], 
tell            : 16 : [p168:s2], [p176:s1], [p181:s1], [p182:s2], [p200:s0], [p219:s0], [p241:s0], [p319:s3], [p350:s2], [p450:s0], [p485:s1], [p525:s7], [p672:s2], [p697:s4], [p728:s1], [p768:s0], 
tells           : 1 : [p346:s0], 
temper          : 2 : [p108:s1], [p494:s3], 
temperature     : 1 : [p49:s6], 
ten             : 2 : [p381:s1], [p464:s0], 
tendency        : 1 : [p505:s3], 
tender          : 1 : [p612:s2], 
tenderest       : 1 : [p242:s1], 
tenderness      : 2 : [p440:s2], [p635:s0], 
tends           : 1 : [p608:s4], 
term            : 1 : [p319:s2], 
terrestrial     : 1 : [p295:s2], 
terrible        : 3 : [p127:s0], [p295:s0], [p361:s4], 
terrified       : 1 : [p128:s0], 
terror          : 3 : [p113:s0], [p162:s1], [p609:s0], 
terrors         : 1 : [p612:s0], 
texture         : 1 : [p145:s1], 
than            : 42 : [p47:s3], [p50:s2], [p51:s3], [p76:s1], [p85:s1], [p92:s1], [p108:s1], [p125:s4], [p161:s3], [p230:s1], [p231:s0], [p261:s0], [p287:s1], [p289:s0], [p292:s4], [p316:s2], [p360:s2], [p361:s4], [p362:s0], [p381:s2], [p387:s3], [p394:s0], [p402:s0], [p455:s2], [p460:s3], [p464:s0], [p475:s2], [p478:s0], [p494:s1], [p497:s1], [p497:s5], [p498:s3], [p523:s1], [p541:s1], [p574:s1], [p605:s4], [p611:s3], [p644:s1], [p654:s2], [p728:s3], [p770:s2], [p772:s0], 
thank           : 1 : [p747:s2], 
thanked         : 2 : [p295:s3], [p509:s0], 
thankee         : 3 : [p203:s1], [p747:s0], [p754:s0], 
thankful        : 2 : [p541:s2], [p630:s0], 
that            : 336 : [p44:s1], [p45:s1], [p45:s4], [p46:s5], [p47:s1], [p47:s3], [p50:s2], [p53:s3], [p53:s4], [p54:s0], [p54:s1], [p54:s2], [p55:s3], [p57:s0], [p58:s2], [p68:s3], [p72:s0], [p72:s1], [p72:s1], [p76:s1], [p77:s0], [p92:s1], [p99:s1], [p100:s0], [p103:s1], [p105:s1], [p108:s0], [p109:s0], [p109:s6], [p110:s2], [p113:s0], [p120:s0], [p122:s0], [p123:s2], [p123:s4], [p123:s5], [p124:s0], [p124:s0], [p124:s1], [p124:s1], [p124:s1], [p124:s2], [p124:s2], [p124:s3], [p125:s4], [p127:s0], [p127:s0], [p128:s1], [p130:s0], [p130:s1], [p130:s2], [p131:s0], [p131:s2], [p131:s3], [p134:s3], [p136:s1], [p136:s2], [p136:s3], [p137:s3], [p143:s4], [p144:s0], [p155:s0], [p158:s0], [p162:s1], [p169:s0], [p174:s0], [p174:s0], [p191:s0], [p192:s1], [p192:s2], [p192:s3], [p195:s0], [p196:s1], [p200:s0], [p200:s0], [p202:s0], [p202:s1], [p206:s0], [p211:s2], [p213:s0], [p217:s4], [p223:s0], [p226:s0], [p226:s1], [p227:s2], [p227:s2], [p229:s1], [p230:s0], [p230:s1], [p231:s0], [p242:s5], [p242:s6], [p252:s2], [p255:s0], [p255:s0], [p259:s0], [p259:s0], [p259:s0], [p259:s0], [p259:s0], [p259:s2], [p265:s1], [p266:s0], [p270:s2], [p271:s0], [p279:s4], [p287:s2], [p287:s2], [p287:s2], [p292:s4], [p292:s5], [p295:s2], [p295:s3], [p302:s0], [p302:s1], [p305:s1], [p315:s12], [p319:s8], [p321:s3], [p321:s3], [p325:s3], [p325:s3], [p326:s0], [p326:s1], [p326:s3], [p326:s3], [p334:s4], [p335:s0], [p346:s0], [p346:s2], [p346:s2], [p346:s4], [p350:s1], [p352:s2], [p352:s2], [p354:s1], [p360:s1], [p360:s1], [p360:s6], [p360:s9], [p361:s0], [p361:s1], [p361:s4], [p361:s8], [p362:s0], [p369:s0], [p369:s1], [p371:s0], [p373:s0], [p373:s0], [p373:s0], [p374:s0], [p379:s0], [p379:s1], [p379:s2], [p380:s0], [p380:s1], [p380:s1], [p381:s2], [p381:s2], [p381:s3], [p383:s1], [p383:s3], [p383:s4], [p383:s5], [p387:s2], [p401:s0], [p401:s2], [p402:s4], [p402:s5], [p403:s3], [p403:s3], [p403:s3], [p403:s3], [p403:s3], [p403:s4], [p403:s4], [p403:s4], [p403:s4], [p403:s4], [p418:s1], [p419:s1], [p420:s0], [p420:s1], [p420:s1], [p421:s0], [p421:s1], [p422:s2], [p434:s0], [p436:s2], [p437:s0], [p439:s0], [p439:s0], [p442:s4], [p442:s5], [p442:s6], [p443:s1], [p443:s4], [p449:s1], [p455:s0], [p455:s2], [p464:s2], [p464:s4], [p467:s0], [p467:s3], [p468:s0], [p471:s2], [p471:s3], [p474:s0], [p474:s1], [p475:s2], [p475:s2], [p476:s1], [p479:s0], [p481:s0], [p483:s1], [p483:s1], [p486:s0], [p486:s6], [p491:s0], [p494:s0], [p494:s0], [p495:s1], [p496:s3], [p496:s3], [p496:s3], [p497:s6], [p497:s6], [p497:s7], [p497:s12], [p497:s14], [p498:s3], [p499:s0], [p501:s1], [p501:s1], [p501:s2], [p501:s2], [p505:s1], [p505:s3], [p509:s0], [p511:s1], [p511:s2], [p516:s0], [p521:s2], [p525:s4], [p534:s0], [p534:s0], [p537:s0], [p537:s1], [p538:s1], [p539:s0], [p539:s0], [p540:s1], [p546:s1], [p552:s1], [p558:s2], [p560:s2], [p561:s2], [p568:s1], [p569:s0], [p569:s0], [p569:s1], [p569:s3], [p569:s4], [p570:s0], [p570:s0], [p571:s1], [p573:s2], [p586:s0], [p587:s1], [p587:s4], [p599:s1], [p603:s0], [p603:s1], [p603:s3], [p605:s4], [p608:s4], [p611:s2], [p612:s2], [p612:s2], [p612:s2], [p614:s0], [p614:s0], [p619:s0], [p623:s0], [p633:s1], [p634:s3], [p635:s0], [p645:s1], [p649:s0], [p653:s4], [p656:s2], [p656:s2], [p656:s6], [p658:s0], [p659:s0], [p660:s6], [p663:s0], [p666:s0], [p666:s1], [p668:s0], [p672:s0], [p672:s2], [p673:s0], [p681:s2], [p682:s0], [p682:s1], [p682:s1], [p689:s0], [p695:s1], [p697:s3], [p704:s0], [p705:s1], [p709:s0], [p722:s3], [p728:s1], [p733:s1], [p734:s0], [p737:s2], [p737:s4], [p741:s1], [p743:s3], [p748:s0], [p748:s1], [p755:s1], [p758:s1], [p761:s3], [p762:s6], [p768:s1], [p770:s1], [p772:s3], [p772:s3], [p772:s3], [p772:s4], [p773:s0], [p773:s1], 
thatas          : 1 : [p68:s2], 
thats           : 12 : [p285:s3], [p319:s3], [p331:s2], [p484:s0], [p494:s4], [p553:s3], [p580:s0], [p583:s2], [p589:s0], [p591:s1], [p591:s2], [p660:s4], 
thaw            : 1 : [p49:s6], 
thawed          : 2 : [p401:s1], [p405:s0], 
their           : 101 : [p8:s1], [p9:s0], [p51:s3], [p51:s3], [p53:s1], [p53:s1], [p53:s1], [p68:s2], [p87:s1], [p87:s2], [p99:s1], [p108:s0], [p109:s0], [p109:s0], [p109:s3], [p109:s3], [p209:s0], [p217:s2], [p219:s1], [p270:s1], [p272:s3], [p275:s1], [p275:s1], [p275:s1], [p312:s1], [p320:s3], [p320:s4], [p324:s0], [p361:s8], [p380:s0], [p383:s5], [p400:s1], [p400:s1], [p401:s1], [p402:s1], [p402:s2], [p402:s3], [p402:s3], [p402:s4], [p402:s4], [p402:s5], [p403:s4], [p403:s4], [p403:s4], [p403:s4], [p403:s4], [p404:s0], [p404:s0], [p404:s1], [p404:s2], [p404:s2], [p404:s3], [p405:s0], [p414:s0], [p419:s0], [p419:s1], [p422:s2], [p439:s2], [p439:s2], [p439:s2], [p443:s2], [p463:s1], [p465:s1], [p465:s1], [p466:s2], [p467:s0], [p471:s2], [p471:s2], [p471:s2], [p471:s4], [p474:s1], [p474:s1], [p475:s1], [p479:s2], [p484:s1], [p495:s0], [p495:s1], [p498:s3], [p501:s0], [p505:s2], [p509:s1], [p510:s1], [p521:s1], [p521:s2], [p525:s1], [p525:s4], [p545:s1], [p545:s1], [p545:s1], [p546:s1], [p561:s2], [p568:s1], [p568:s1], [p568:s1], [p572:s2], [p606:s1], [p607:s1], [p621:s0], [p634:s1], [p772:s3], [p772:s3], 
them            : 82 : [p53:s1], [p54:s2], [p68:s2], [p85:s1], [p99:s1], [p109:s0], [p161:s0], [p161:s1], [p196:s1], [p217:s1], [p217:s4], [p219:s0], [p241:s2], [p270:s1], [p272:s0], [p272:s1], [p272:s3], [p275:s3], [p276:s1], [p302:s0], [p315:s10], [p316:s6], [p319:s0], [p319:s6], [p320:s4], [p321:s3], [p360:s4], [p360:s9], [p379:s2], [p385:s1], [p403:s4], [p404:s3], [p414:s0], [p436:s2], [p437:s0], [p456:s1], [p464:s1], [p464:s3], [p465:s2], [p466:s2], [p466:s3], [p467:s0], [p471:s3], [p472:s3], [p474:s1], [p475:s1], [p495:s1], [p497:s11], [p509:s0], [p521:s2], [p521:s2], [p521:s2], [p523:s1], [p525:s0], [p525:s4], [p542:s1], [p545:s0], [p545:s0], [p545:s1], [p546:s1], [p569:s2], [p574:s1], [p574:s2], [p587:s3], [p588:s3], [p606:s1], [p613:s0], [p638:s0], [p639:s1], [p639:s2], [p643:s1], [p651:s0], [p656:s1], [p706:s0], [p706:s0], [p706:s0], [p706:s0], [p706:s0], [p728:s1], [p737:s1], [p772:s3], [p772:s3], 
themes          : 1 : [p440:s2], 
themselves      : 7 : [p8:s0], [p360:s2], [p380:s0], [p419:s1], [p439:s2], [p523:s1], [p579:s4], 
then            : 43 : [p51:s3], [p60:s0], [p67:s0], [p97:s0], [p110:s2], [p122:s1], [p124:s3], [p137:s3], [p138:s0], [p138:s0], [p138:s0], [p150:s0], [p154:s0], [p162:s0], [p224:s0], [p227:s1], [p253:s1], [p256:s0], [p282:s0], [p294:s1], [p295:s2], [p316:s4], [p326:s3], [p341:s0], [p341:s2], [p349:s0], [p361:s1], [p402:s0], [p422:s0], [p423:s0], [p444:s2], [p445:s1], [p453:s1], [p464:s3], [p497:s13], [p579:s0], [p581:s0], [p583:s0], [p631:s1], [p650:s2], [p652:s1], [p664:s0], [p680:s1], 
there           : 124 : [p44:s1], [p45:s1], [p47:s1], [p47:s3], [p47:s3], [p48:s1], [p68:s0], [p93:s0], [p103:s3], [p104:s0], [p109:s1], [p123:s2], [p124:s0], [p128:s1], [p130:s1], [p134:s3], [p134:s4], [p163:s1], [p196:s2], [p227:s2], [p227:s2], [p227:s4], [p242:s6], [p253:s1], [p261:s0], [p273:s1], [p275:s4], [p279:s6], [p279:s8], [p281:s2], [p281:s7], [p285:s2], [p287:s2], [p295:s0], [p308:s0], [p310:s3], [p314:s1], [p315:s10], [p315:s13], [p316:s0], [p316:s0], [p316:s0], [p316:s0], [p316:s0], [p316:s0], [p316:s0], [p334:s4], [p335:s0], [p339:s2], [p339:s2], [p360:s2], [p360:s2], [p367:s3], [p371:s0], [p380:s0], [p383:s1], [p383:s4], [p383:s6], [p387:s3], [p401:s2], [p401:s2], [p402:s2], [p402:s3], [p402:s4], [p402:s4], [p402:s4], [p402:s4], [p402:s5], [p404:s1], [p404:s3], [p405:s0], [p406:s0], [p407:s0], [p419:s0], [p421:s0], [p440:s0], [p440:s1], [p464:s4], [p465:s0], [p466:s2], [p466:s3], [p467:s0], [p473:s0], [p479:s0], [p479:s0], [p494:s3], [p497:s3], [p497:s4], [p497:s8], [p497:s13], [p498:s3], [p498:s3], [p518:s0], [p527:s0], [p527:s2], [p540:s1], [p545:s1], [p570:s0], [p573:s0], [p576:s6], [p585:s1], [p588:s3], [p596:s0], [p609:s0], [p614:s1], [p619:s0], [p622:s2], [p627:s1], [p628:s0], [p636:s0], [p649:s1], [p653:s4], [p655:s1], [p655:s1], [p655:s1], [p666:s1], [p673:s0], [p692:s0], [p708:s0], [p722:s3], [p725:s0], [p731:s1], [p761:s1], [p761:s2], 
therefore       : 4 : [p45:s4], [p68:s3], [p768:s1], [p768:s1], 
theres          : 11 : [p86:s0], [p161:s3], [p281:s0], [p425:s3], [p429:s1], [p576:s6], [p666:s0], [p709:s0], [p709:s2], [p709:s3], [p709:s4], 
thermometer     : 1 : [p259:s0], 
these           : 30 : [p89:s1], [p212:s0], [p219:s0], [p270:s2], [p271:s0], [p276:s2], [p322:s0], [p369:s0], [p392:s0], [p402:s5], [p404:s2], [p405:s0], [p412:s0], [p416:s0], [p422:s2], [p445:s0], [p451:s1], [p453:s0], [p490:s1], [p561:s0], [p569:s4], [p583:s3], [p613:s0], [p644:s1], [p666:s0], [p673:s0], [p682:s1], [p695:s1], [p755:s1], [p772:s3], 
they            : 178 : [p50:s5], [p51:s3], [p51:s3], [p68:s2], [p87:s1], [p87:s2], [p91:s0], [p95:s2], [p96:s0], [p96:s1], [p100:s0], [p105:s0], [p105:s0], [p109:s5], [p123:s2], [p125:s3], [p132:s1], [p137:s1], [p137:s2], [p173:s2], [p214:s1], [p217:s0], [p217:s1], [p217:s4], [p219:s1], [p243:s1], [p262:s0], [p270:s0], [p271:s1], [p272:s0], [p272:s2], [p272:s3], [p275:s0], [p275:s3], [p276:s0], [p279:s6], [p302:s0], [p302:s0], [p305:s0], [p312:s1], [p314:s1], [p315:s4], [p315:s9], [p315:s9], [p315:s10], [p315:s10], [p319:s0], [p319:s5], [p320:s4], [p355:s0], [p360:s0], [p360:s2], [p360:s8], [p361:s7], [p361:s8], [p369:s1], [p369:s1], [p380:s0], [p400:s1], [p402:s3], [p402:s4], [p403:s4], [p403:s4], [p403:s4], [p404:s0], [p404:s4], [p414:s0], [p419:s0], [p420:s0], [p420:s0], [p422:s2], [p438:s0], [p438:s0], [p439:s2], [p440:s4], [p441:s2], [p464:s0], [p464:s5], [p465:s1], [p465:s1], [p465:s2], [p465:s2], [p466:s3], [p467:s0], [p468:s0], [p470:s1], [p471:s0], [p471:s1], [p471:s3], [p471:s4], [p471:s4], [p473:s1], [p474:s1], [p474:s1], [p475:s0], [p475:s1], [p475:s2], [p482:s2], [p482:s3], [p489:s1], [p489:s1], [p495:s1], [p495:s1], [p496:s0], [p496:s1], [p496:s1], [p496:s1], [p497:s0], [p497:s1], [p497:s15], [p498:s2], [p498:s3], [p505:s3], [p507:s2], [p510:s0], [p510:s0], [p510:s0], [p510:s1], [p510:s1], [p510:s1], [p511:s0], [p511:s2], [p511:s2], [p519:s1], [p521:s0], [p523:s1], [p524:s1], [p525:s0], [p525:s1], [p526:s0], [p545:s0], [p545:s1], [p561:s1], [p569:s0], [p569:s1], [p569:s3], [p569:s3], [p572:s0], [p574:s1], [p574:s2], [p588:s3], [p606:s1], [p606:s1], [p613:s3], [p614:s2], [p614:s2], [p634:s1], [p634:s2], [p636:s0], [p636:s1], [p637:s4], [p645:s0], [p650:s1], [p650:s2], [p651:s3], [p654:s2], [p656:s0], [p660:s2], [p667:s1], [p669:s1], [p673:s0], [p679:s0], [p682:s1], [p684:s0], [p697:s3], [p705:s0], [p705:s0], [p705:s1], [p705:s2], [p705:s3], [p718:s4], [p718:s4], [p718:s5], [p718:s6], [p738:s1], [p755:s1], [p760:s7], [p772:s3], 
theyd           : 1 : [p603:s5], 
theyre          : 1 : [p643:s0], 
theyve          : 1 : [p722:s3], 
thick           : 3 : [p401:s0], [p468:s1], [p474:s0], 
thickened       : 1 : [p109:s0], 
thin            : 1 : [p49:s4], 
thine           : 1 : [p612:s0], 
thing           : 12 : [p52:s1], [p76:s1], [p161:s0], [p242:s6], [p243:s1], [p281:s2], [p416:s2], [p443:s7], [p476:s0], [p497:s6], [p761:s3], [p768:s0], 
things          : 13 : [p68:s0], [p271:s0], [p326:s3], [p369:s0], [p436:s1], [p479:s0], [p496:s3], [p537:s0], [p583:s3], [p603:s1], [p682:s1], [p682:s1], [p705:s1], 
think           : 24 : [p68:s2], [p117:s1], [p119:s0], [p208:s0], [p228:s1], [p298:s0], [p330:s0], [p351:s1], [p352:s0], [p381:s3], [p393:s0], [p421:s1], [p489:s0], [p494:s0], [p494:s4], [p501:s0], [p558:s2], [p567:s2], [p569:s2], [p601:s0], [p614:s2], [p644:s1], [p738:s1], [p766:s3], 
thinkas         : 1 : [p381:s3], 
thinking        : 6 : [p255:s0], [p255:s1], [p476:s0], [p494:s3], [p501:s1], [p560:s2], 
thinkingha      : 1 : [p486:s5], 
thinks          : 1 : [p436:s1], 
third           : 6 : [p34:s0], [p211:s1], [p388:s0], [p389:s0], [p550:s1], [p575:s2], 
this            : 122 : [p8:s0], [p47:s2], [p55:s3], [p57:s0], [p63:s0], [p87:s0], [p89:s2], [p92:s0], [p100:s1], [p126:s0], [p136:s2], [p137:s0], [p150:s3], [p163:s2], [p164:s0], [p168:s1], [p169:s0], [p179:s1], [p191:s0], [p192:s1], [p193:s0], [p196:s0], [p197:s0], [p212:s1], [p225:s0], [p226:s1], [p227:s3], [p227:s3], [p230:s0], [p230:s1], [p242:s6], [p243:s0], [p243:s2], [p252:s2], [p261:s0], [p263:s2], [p287:s1], [p295:s4], [p315:s11], [p320:s0], [p321:s0], [p325:s3], [p334:s0], [p339:s0], [p346:s3], [p350:s2], [p351:s0], [p352:s1], [p354:s0], [p360:s2], [p361:s5], [p363:s0], [p368:s1], [p379:s2], [p380:s1], [p381:s2], [p381:s3], [p381:s4], [p383:s6], [p385:s0], [p387:s2], [p408:s0], [p419:s0], [p421:s0], [p427:s0], [p437:s0], [p455:s2], [p464:s5], [p465:s0], [p466:s0], [p469:s0], [p479:s1], [p496:s3], [p499:s0], [p499:s1], [p501:s2], [p511:s0], [p511:s2], [p513:s0], [p523:s1], [p525:s2], [p525:s3], [p525:s4], [p532:s1], [p533:s1], [p539:s0], [p540:s0], [p554:s0], [p569:s1], [p570:s1], [p573:s0], [p574:s0], [p578:s0], [p588:s0], [p594:s0], [p606:s0], [p607:s2], [p608:s3], [p608:s5], [p610:s1], [p612:s0], [p613:s1], [p614:s0], [p615:s1], [p619:s0], [p634:s2], [p660:s6], [p666:s1], [p674:s0], [p693:s3], [p693:s4], [p697:s4], [p703:s4], [p706:s0], [p735:s0], [p737:s1], [p738:s1], [p764:s2], [p766:s4], [p768:s0], [p770:s3], [p772:s3], 
thither         : 1 : [p217:s0], 
thoroughfares   : 1 : [p302:s0], 
thoroughly      : 1 : [p495:s1], 
those           : 13 : [p103:s3], [p163:s0], [p241:s1], [p242:s3], [p252:s2], [p295:s3], [p312:s0], [p403:s2], [p475:s2], [p482:s2], [p525:s7], [p639:s0], [p737:s4], 
thou            : 2 : [p612:s0], [p612:s1], 
though          : 31 : [p51:s3], [p68:s3], [p125:s3], [p140:s0], [p140:s1], [p145:s1], [p145:s1], [p163:s2], [p164:s1], [p184:s0], [p243:s0], [p259:s1], [p264:s1], [p315:s13], [p360:s5], [p374:s0], [p385:s1], [p402:s5], [p467:s3], [p468:s0], [p493:s0], [p498:s2], [p505:s1], [p540:s1], [p570:s0], [p606:s1], [p609:s0], [p610:s0], [p622:s1], [p633:s1], [p666:s0], 
thought         : 29 : [p53:s4], [p68:s2], [p124:s2], [p130:s1], [p228:s0], [p228:s0], [p228:s0], [p228:s1], [p228:s1], [p281:s5], [p346:s3], [p346:s4], [p362:s0], [p381:s3], [p412:s0], [p439:s0], [p443:s5], [p467:s0], [p475:s1], [p496:s3], [p544:s1], [p550:s2], [p570:s1], [p611:s3], [p613:s1], [p631:s0], [p655:s2], [p673:s0], [p772:s3], 
thoughtful      : 3 : [p183:s0], [p436:s1], [p571:s1], 
thoughtfully    : 3 : [p286:s0], [p464:s2], [p545:s1], 
thoughts        : 8 : [p134:s3], [p134:s4], [p264:s2], [p379:s0], [p422:s2], [p494:s1], [p505:s2], [p613:s1], 
thousand        : 2 : [p264:s2], [p264:s2], 
thousands       : 2 : [p92:s2], [p92:s2], 
threadbare      : 2 : [p430:s0], [p603:s3], 
threadtheneedle : 1 : [p319:s8], 
three           : 22 : [p16:s0], [p18:s0], [p32:s0], [p53:s2], [p132:s5], [p204:s0], [p222:s0], [p227:s3], [p230:s0], [p315:s3], [p316:s6], [p325:s2], [p376:s0], [p377:s0], [p378:s0], [p430:s0], [p516:s0], [p574:s2], [p575:s4], [p697:s2], [p703:s2], [p737:s2], 
threehad        : 1 : [p312:s1], 
threshold       : 3 : [p123:s5], [p421:s0], [p639:s2], 
threw           : 3 : [p136:s1], [p295:s1], [p578:s0], 
thrilled        : 1 : [p540:s1], 
throne          : 1 : [p383:s5], 
through         : 35 : [p63:s3], [p63:s4], [p129:s0], [p130:s0], [p131:s2], [p134:s3], [p140:s0], [p143:s4], [p145:s1], [p145:s1], [p174:s1], [p196:s1], [p226:s0], [p229:s1], [p242:s0], [p252:s2], [p262:s0], [p275:s3], [p319:s8], [p379:s1], [p402:s4], [p403:s2], [p404:s0], [p466:s1], [p466:s1], [p471:s1], [p473:s0], [p474:s0], [p476:s0], [p521:s4], [p532:s1], [p570:s0], [p603:s3], [p636:s0], [p674:s0], 
thunder         : 1 : [p129:s0], 
thundering      : 1 : [p472:s3], 
thus            : 4 : [p133:s1], [p320:s4], [p476:s0], [p684:s2], 
thy             : 4 : [p612:s0], [p612:s0], [p612:s1], [p671:s2], 
tickled         : 1 : [p501:s2], 
tied            : 1 : [p295:s4], 
tiger           : 1 : [p501:s1], 
tight           : 3 : [p169:s0], [p361:s2], [p693:s1], 
tightfisted     : 1 : [p49:s1], 
tights          : 1 : [p143:s1], 
tile            : 1 : [p134:s4], 
tiles           : 1 : [p134:s2], 
till            : 4 : [p494:s3], [p576:s3], [p603:s3], [p735:s0], 
